order_id,member_id,game_id,quantity,unit_price,order_date,promotion_id
2508,12,G0072,2,366.53,2024-06-07,
2509,61,G0059,2,200.65,2024-02-01,
2510,90,G0028,2,74.77,2024-08-21,
2511,113,G0042,3,256.09,2025-01-05,
2512,267,G0018,3,221.9,2024-01-18,
2513,146,G0001,2,124.6,2025-02-21,PROMO01
2514,73,G0073,3,179.77,2025-03-20,
2515,282,G0019,2,354.11,2025-01-02,
2516,76,G0056,-3,278.01,2024-14-05,
2517,282,G0049,3,120.16,2025-01-22,
2518,38,G0028,1,74.77,2025-05-08,
2519,51,G0019,1,354.11,2025-06-25,
2520,173,G0016,2,233.36,2024-07-15,
2521,205,G0070,1,-49.92,2024-09-03,
2522,160,G0066,2,241.7,2024-02-11,PROMO02
2523,245,G0029,1,228.35,2024-01-07,
2524,264,G0056,3,278.01,2025-02-04,PROMO04
2525,33,G0008,1,134.23,2025-01-31,
2526,39,G0011,3,104.53,2024-07-16,
2527,172,G0004,1,107.07,2024-03-08,
2528,29,G0079,-3,243.27,2024-10-12,
2529,38,G0042,1,256.09,2025-04-09,
2530,91,G0067,1,207.06,2025-03-29,
2531,74,G0007,3,55.49,2025-01-12,
2532,144,G0035,1,169.53,2025-05-22,
2533,145,G0051,1,255.86,2024-02-29,
2534,230,G0018,3,221.9,2025-02-16,
2535,211,G0017,3,148.16,2024-05-20,
2536,285,G0012,3,305.64,2025-05-18,
2537,243,G0050,1,209.49,2024-06-13,
2538,35,G0034,1,227.51,2025-02-10,PROMO03
2539,35,G0025,1,216.35,2024-07-26,
2540,46,G0017,2,148.16,2025-01-01,
2541,88,G0026,2,81.24,2025-02-14,
2542,279,G0011,2,104.53,2024-01-11,
2543,85,G0014,1,297.49,2024-06-16,
2544,58,G0029,2,228.35,2024-08-31,
2545,163,G0017,2,148.16,2024-14-05,
2546,177,G0049,1,120.16,2024-07-13,
2547,39,G0070,2,49.92,2024-11-10,
2548,26,G0022,3,337.9,2024-11-26,
2549,203,G0038,3,355.75,2024-02-14,PROMO01
2550,221,G0036,2,99.02,2024-02-24,
2551,105,G0033,1,217.97,2025-02-11,
2552,56,G0019,2,354.11,2025-05-26,
2553,88,G0024,1,136.07,2024-01-15,
2554,48,G0063,3,121.9,2024-07-05,
2555,100,G0034,3,227.51,2025-03-05,
2556,280,G0044,3,283.11,2025-05-18,
2557,225,G0030,2,212.39,2024-08-25,PROMO02
2558,59,G0066,1,241.7,2024-11-22,
2559,174,G0030,3,212.39,2025-04-05,PROMO01
2560,253,G0076,3,255.11,2025-03-14,
2561,61,G0059,2,200.65,2024-03-03,
2562,255,G0031,2,339.08,2025-06-14,
2563,76,G0002,2,51.59,2024-01-03,
2564,74,G0011,3,104.53,2024-06-24,
2565,179,G0042,3,256.09,2024-06-12,
2566,202,G0047,1,224.62,2024-12-09,
2567,230,G0014,3,297.49,2024-09-28,
2568,77,G0010,3,273.15,2024-06-27,
2569,293,G0018,2,221.9,2025-02-11,PROMO01
2570,286,G0076,3,255.11,2024-10-01,
2571,278,G0037,-3,217.09,2024-01-17,PROMO02
2572,20,G0043,1,253.63,2024-08-23,
2573,278,G0056,3,278.01,2024-09-13,
2574,150,G0017,2,148.16,2024-12-11,
2575,263,G0071,3,106.46,2024-03-08,
2576,146,G0045,2,245.46,2025-06-03,
2577,19,G0057,1,123.21,2024-12-31,PROMO02
2578,279,G0052,2,212.87,2025-02-03,
2579,277,G0024,1,136.07,2025-04-07,
2580,40,G0079,1,243.27,2025-04-17,
2581,273,G0064,2,85.91,2024-06-02,PROMO04
2582,259,G0064,3,85.91,2024-06-06,
2583,67,G0041,3,113.26,2024-07-19,
2584,20,G0069,2,80.63,2025-06-20,
2585,96,G0031,2,339.08,2024-02-23,
2586,16,G0047,2,224.62,2025-01-25,
2587,170,G0059,-3,200.65,2024-02-09,
2588,64,G0022,2,337.9,2024-06-29,
2589,176,G0048,2,116.64,2024-09-14,
2590,269,G0051,2,255.86,2025-02-07,
2591,181,G0079,2,243.27,2024-07-09,
2592,69,G0069,3,80.63,2024-10-02,
2593,114,G0025,3,216.35,2024-04-15,
2594,85,G0034,1,227.51,2024-12-01,
2595,173,G0062,1,100.05,2024-12-17,
2596,295,G0022,2,337.9,2024-08-14,PROMO02
2597,176,G0068,3,125.73,2025-01-13,
2598,259,G0014,3,297.49,2025-02-04,
2599,14,G0063,3,-121.9,2024-09-26,PROMO03
2600,9,G0079,2,243.27,2025-05-14,
2601,148,G0034,1,227.51,2024-01-08,
2602,914,G0066,3,241.7,2024-03-17,PROMO01
2603,247,G0077,2,171.46,2024-06-17,
2604,268,G0043,3,253.63,2024-08-29,
2605,20,G0012,2,305.64,2024-08-03,
2606,46,G0042,2,256.09,2025-04-09,
2607,168,G0026,1,81.24,2024-08-09,
2608,188,G0080,1,138.35,2025-03-05,
2609,269,G0013,1,273.26,2025-03-12,
2610,163,G0006,1,65.4,2024-09-29,PROMO02
2611,56,G0037,1,217.09,2024-02-06,
2612,91,G0059,2,200.65,2025-06-25,PROMO01
2613,269,G0061,3,172.06,2024-03-02,
2614,68,G0062,1,100.05,2024-10-05,
2615,121,G0066,3,241.7,2024-12-22,
2616,71,G0043,3,253.63,2025-03-14,
2617,167,G0075,3,58.76,2025-03-01,
2618,231,G0069,2,80.63,2024-10-13,
2619,86,G0018,2,221.9,2024-12-11,
2620,144,G0070,3,49.92,2024-12-13,
2621,217,G0047,2,224.62,2024-10-21,
2622,66,G0039,3,266.45,2024-05-01,PROMO04
2623,171,G0004,1,107.07,2024-01-07,PROMO01
2624,80,G0040,2,146.36,2024-08-23,
2625,119,G0010,1,273.15,2024-05-14,
2626,60,G0042,2,256.09,2024-03-11,
2627,166,G0044,2,283.11,2024-02-04,
2628,218,G0072,3,366.53,2024-07-05,
2629,146,G0039,2,266.45,2025-06-16,
2630,197,G0050,3,209.49,2025-05-17,
2631,114,G0055,2,207.21,2025-03-27,
2632,150,G0053,1,64.52,2024-01-07,
2633,264,G0022,2,337.9,2024-10-21,
2634,36,G0068,-1,125.73,2024-06-26,
2635,55,G0018,1,221.9,2024-03-05,
2636,74,G0001,3,124.6,2024-11-08,
2637,31,G0049,3,120.16,2024-01-09,PROMO02
2638,213,G0034,2,227.51,2024-06-12,
2639,284,G0060,2,216.3,2024-01-25,
2640,242,G0052,3,212.87,2024-03-30,
2641,91,G0024,2,136.07,2025-05-06,
2642,134,G0047,3,224.62,2024-09-29,
2643,195,G0020,3,74.45,2024-02-03,
2644,47,G0066,3,241.7,2025-04-09,
2645,284,G0031,3,339.08,2024-04-14,
2646,282,G0024,3,136.07,2025-03-26,PROMO04
2647,90,G0009,2,176.47,2024-08-08,
2648,112,G0073,3,179.77,2024-07-09,PROMO01
2649,167,G0024,1,136.07,2023-00-10,
2650,291,G0079,1,243.27,2025-02-25,PROMO01
2651,219,G9036,3,256.09,2024-03-18,
2652,121,G0071,3,106.46,2024-05-27,
2653,86,G0042,3,256.09,2025-01-07,
2654,126,G0074,-3,157.49,2024-07-27,
2655,158,G0035,2,169.53,2024-05-05,
2656,238,G0064,1,85.91,2024-06-14,
2657,149,G0032,1,84.76,2024-12-06,
2658,130,G0074,2,157.49,2024-04-29,
2659,929,G0078,3,244.12,2025-03-25,
2660,293,G0023,-2,52.23,2024-03-12,
2661,170,G0032,3,84.76,2025-04-24,
2662,255,G0015,1,191.62,2025-05-17,
2663,168,G0018,3,221.9,2025-06-15,
2664,77,G0004,3,107.07,2024-04-10,
2665,187,G9003,3,255.86,2024-02-25,
2666,89,G0005,1,289.63,2024-09-28,
2667,251,G0078,3,244.12,2025-04-21,
2668,260,G0073,2,179.77,2024-12-23,
2669,191,G0066,2,241.7,2024-07-08,
2670,274,G0051,1,255.86,2024-02-11,
2671,143,G0039,1,266.45,2025-02-01,
2672,294,G0074,2,157.49,2024-04-22,
2673,178,G9000,1,145.46,2024-04-05,
2674,77,G0074,1,157.49,2024-12-22,
2675,48,G0039,1,266.45,2025-05-04,
2676,262,G0025,1,216.35,2024-07-20,PROMO04
2677,241,G0011,1,104.53,2025-05-26,
2678,59,G0019,2,354.11,2024-02-19,
2679,78,G0015,1,191.62,2024-06-10,
2680,236,G0053,2,64.52,2024-05-22,
2681,46,G0015,1,191.62,2025-01-26,
2682,67,G0024,1,136.07,2024-05-03,
2683,17,G0058,1,231.17,2024-12-17,
2684,271,G0057,1,123.21,2024-07-21,PROMO02
2685,19,G9023,3,355.75,2024-07-16,
2686,173,G0027,3,76.44,2024-01-14,
2687,234,G0039,3,266.45,2024-04-16,
2688,145,G0023,1,52.23,2024-04-02,
2689,286,G0051,3,255.86,2025-06-21,
2690,173,G0002,3,51.59,2024-11-30,PROMO02
2691,147,G0049,1,120.16,2024-01-18,
2692,100,G0047,2,224.62,2025-01-24,
2693,34,G0001,1,124.6,2024-12-19,
2694,299,G0064,1,85.91,2024-04-09,
2695,233,G0016,1,233.36,2024-10-09,
2696,184,G0071,2,106.46,2025-01-10,
2697,67,G0028,1,74.77,2024-09-22,PROMO02
2698,14,G0019,2,354.11,2024-02-25,
2699,186,G0079,1,243.27,2025-05-05,
2700,254,G0036,1,99.02,2024-06-19,
2701,32,G0057,3,-123.21,2024-03-28,
2702,12,G0053,1,64.52,2024-05-13,
2703,145,G0068,3,125.73,2024-04-19,
2704,134,G0021,3,145.46,2024-01-08,
2705,147,G0005,1,289.63,2024-03-01,
2706,186,G0052,2,212.87,2025-04-07,
2707,158,G0080,1,138.35,2025-01-14,
2708,179,G0048,2,116.64,2025-03-11,
2709,127,G0033,2,217.97,2024-04-18,
2710,129,G0060,2,216.3,2024-01-03,
2711,285,G0008,1,134.23,2025-06-10,
2712,107,G0004,3,107.07,2025-02-26,
2713,52,G0058,2,231.17,2024-10-09,
2714,47,G0063,1,121.9,2025-03-09,
2715,279,G0002,3,51.59,2024-04-09,
2716,188,G0058,1,231.17,2024-05-31,
2717,56,G0044,3,283.11,2024-03-03,
2718,101,G0066,1,241.7,2025-02-22,
2719,127,G0007,2,55.49,2024-08-22,
2720,25,G0037,2,217.09,2025-06-27,PROMO04
2721,154,G0026,2,81.24,2024-06-28,
2722,101,G0004,1,107.07,2025-03-21,
2723,273,G0068,3,125.73,2024-12-29,
2724,220,G0077,2,171.46,2025-05-23,
2725,62,G0072,1,366.53,2024-12-07,
2726,103,G0078,2,244.12,2024-06-09,
2727,226,G0033,2,217.97,2025-02-07,
2728,77,G0011,2,104.53,2024-03-06,
2729,71,G0061,1,172.06,2024-02-02,
2730,137,G0052,2,212.87,2025-03-11,
2731,170,G0076,1,255.11,2024-03-10,
2732,26,G0058,3,231.17,2025-05-12,
2733,64,G0033,1,217.97,2024-01-21,
2734,135,G0075,1,58.76,2024-03-10,
2735,289,G0035,3,169.53,2024-01-04,
2736,34,G0041,1,113.26,2024-02-13,
2737,257,G0005,3,289.63,2024-10-31,
2738,255,G0051,3,255.86,2025-06-25,PROMO02
2739,34,G0026,2,81.24,2025-03-25,
2740,213,G0049,3,120.16,2024-10-26,
2741,196,G0013,1,273.26,2024-08-09,
2742,26,G0063,2,121.9,2024-09-29,
2743,90,G0042,2,256.09,2024-07-06,
2744,264,G0076,3,255.11,2024-10-23,
2745,59,G0079,2,243.27,2024-01-16,
2746,136,G0022,2,337.9,2024-05-22,
2747,240,G0007,3,55.49,2025-04-16,
2748,277,G0022,1,337.9,2024-04-01,
2749,82,G0004,3,107.07,2024-09-22,
2750,280,G0011,1,104.53,2025-01-13,
2751,293,G0066,3,241.7,2025-05-31,PROMO04
2752,76,G0015,1,191.62,2025-03-31,PROMO03
2753,261,G0004,1,107.07,2025-02-12,PROMO03
2754,274,G0018,1,221.9,2024-05-03,
2755,183,G0067,3,207.06,2024-08-26,
2756,226,G0065,2,277.19,2025-03-24,PROMO02
2757,32,G0004,2,107.07,2024-02-17,
2758,164,G0061,3,172.06,2024-04-05,
2759,93,G0025,2,216.35,2024-03-28,
2760,207,G0012,3,-305.64,2024-03-27,PROMO04
2761,139,G0022,3,337.9,2025-03-09,
2762,259,G0020,2,74.45,2025-02-05,
2763,245,G0007,2,55.49,2024-02-14,
2764,118,G0016,2,233.36,2024-03-31,
2765,217,G0015,2,191.62,2025-03-13,
2766,283,G0032,1,84.76,2025-05-14,
2767,284,G0072,1,366.53,2024-12-07,
2768,182,G0014,2,297.49,2025-02-11,
2769,24,G0078,2,244.12,2024-10-16,
2770,193,G0050,3,209.49,2024-09-11,
2771,220,G0004,2,107.07,2025-04-08,
2772,78,G0009,2,176.47,2024-01-12,
2773,174,G0014,2,297.49,2024-05-25,
2774,183,G0075,1,58.76,2025-02-20,
2775,280,G0017,1,148.16,2025-05-29,PROMO02
2776,137,G0069,2,80.63,2025-06-29,
2777,117,G0079,1,243.27,2025-03-22,
2778,133,G0051,2,255.86,2024-06-03,PROMO04
2779,295,G0009,2,176.47,2024-01-23,
2780,33,G0012,2,305.64,2024-03-16,
2781,58,G0076,3,255.11,2024-09-11,
2782,84,G0027,3,76.44,2025-02-21,
2783,110,G0061,3,172.06,2025-02-21,PROMO03
2784,96,G0032,1,84.76,2024-09-17,
2785,262,G0013,2,273.26,2024-12-06,
2786,12,G0022,2,337.9,2024-10-12,
2787,254,G0019,2,354.11,2024-05-07,
2788,220,G0041,3,113.26,2024-02-02,PROMO03
2789,141,G0004,3,107.07,2025-03-02,
2790,33,G0061,3,172.06,2025-05-10,PROMO01
2791,265,G0017,3,148.16,2024-02-30,
2792,294,G0070,3,49.92,2024-02-12,
2793,2,G0052,2,212.87,2024-05-28,
2794,41,G0057,2,123.21,2025-02-27,
2795,54,G0029,2,228.35,2024-07-08,PROMO04
2796,136,G0070,2,49.92,2024-09-11,
2797,298,G0051,3,255.86,2025-03-26,
2798,260,G0049,3,120.16,2024-11-15,
2799,47,G0042,2,-256.09,2024-09-24,PROMO01
2800,57,G0016,3,233.36,2024-05-18,
2801,93,G0008,3,134.23,2025-05-04,PROMO02
2802,196,G0006,-2,65.4,2024-04-26,
2803,41,G0055,3,-207.21,2024-03-04,
2804,276,G0072,2,366.53,2024-07-31,
2805,128,G0053,3,64.52,2024-05-08,
2806,297,G0034,2,227.51,2025-01-16,
2807,195,G0063,1,121.9,2024-02-20,
2808,294,G0039,1,266.45,2024-11-01,
2809,298,G0033,1,217.97,2024-02-18,
2810,193,G0049,3,120.16,2023-00-10,
2811,286,G0079,2,243.27,2025-03-17,
2812,26,G0042,2,256.09,2024-09-25,
2813,160,G0041,2,113.26,2025-01-07,
2814,227,G9019,3,283.11,2024-01-30,
2815,158,G0041,1,113.26,2024-07-15,
2816,15,G0055,1,207.21,2024-09-05,PROMO03
2817,133,G0052,2,212.87,2024-05-13,PROMO02
2818,215,G0044,3,283.11,2024-10-23,
2819,204,G0043,3,253.63,2024-12-21,
2820,28,G0002,3,51.59,2025-03-11,
2821,926,G9012,1,233.36,2024-06-04,
2822,232,G0055,2,207.21,2025-04-30,
2823,69,G0041,3,113.26,2024-03-09,
2824,54,G0011,1,104.53,2024-10-14,
2825,52,G0012,2,305.64,2024-14-05,
2826,129,G0069,3,80.63,2025-02-01,PROMO01
2827,275,G0002,1,51.59,2025-04-30,
2828,203,G0062,3,-100.05,2025-05-21,PROMO02
2829,101,G0011,1,104.53,2025-01-01,
2830,7,G0035,2,169.53,2024-05-18,PROMO04
2831,135,G0022,3,337.9,2025-03-11,
2832,57,G0022,1,337.9,2024-07-27,
2833,118,G0062,2,100.05,2024-08-21,
2834,198,G0069,1,80.63,2025-04-17,
2835,87,G0048,2,116.64,2025-06-10,
2836,66,G0016,3,233.36,2024-08-26,
2837,130,G0047,2,224.62,2024-02-18,
2838,220,G0033,2,217.97,2025-01-11,
2839,240,G0044,3,283.11,2024-05-29,PROMO01
2840,58,G0018,1,221.9,2024-06-06,PROMO04
2841,147,G0069,3,80.63,2025-05-18,
2842,44,G0058,2,231.17,2025-02-11,
2843,125,G0038,3,355.75,2024-06-19,
2844,16,G0025,3,216.35,2025-01-23,
2845,38,G0061,2,172.06,2024-01-13,
2846,32,G0009,3,176.47,2025-01-31,PROMO01
2847,131,G0043,-3,253.63,2024-07-18,
2848,118,G0042,3,256.09,2025-05-30,
2849,137,G0080,1,138.35,2024-12-04,
2850,157,G0002,1,51.59,2024-04-16,
2851,203,G0057,2,123.21,2025-06-01,
2852,35,G0055,2,207.21,2024-06-25,
2853,131,G0047,2,224.62,2024-09-25,
2854,273,G0027,3,76.44,2025-01-05,
2855,244,G0078,3,244.12,2024-08-10,
2856,283,G0014,1,297.49,2024-11-24,
2857,64,G0019,3,354.11,2025-04-12,PROMO03
2858,276,G0050,3,209.49,2025-03-11,PROMO02
2859,32,G0040,2,146.36,2025-05-07,
2860,69,G0062,1,100.05,2024-10-07,
2861,71,G0033,2,217.97,2024-08-26,
2862,46,G0077,3,-171.46,2025-01-25,
2863,90,G0035,1,169.53,2024-07-27,
2864,116,G0076,2,255.11,2024-06-15,
2865,122,G0073,1,179.77,2024-06-03,PROMO04
2866,16,G0051,1,255.86,2024-08-03,PROMO01
2867,296,G0072,1,366.53,2024-06-20,
2868,23,G0015,1,191.62,2024-07-08,
2869,2,G0003,1,150.98,2025-06-18,
2870,223,G0049,1,120.16,2024-02-16,PROMO04
2871,198,G0016,1,233.36,2024-03-26,
2872,97,G0048,2,116.64,2024-04-05,
2873,121,G0071,2,106.46,2024-11-22,
2874,44,G0076,3,255.11,2024-02-18,
2875,142,G0054,3,366.84,2024-05-21,
2876,159,G0053,3,64.52,2024-11-19,
2877,51,G0005,1,289.63,2024-07-22,
2878,9,G0059,2,200.65,2024-07-05,
2879,143,G0043,3,253.63,2025-01-23,
2880,39,G0043,1,253.63,2024-02-17,
2881,200,G0055,2,207.21,2024-04-04,
2882,202,G0048,2,116.64,2024-03-29,
2883,116,G0037,1,217.09,2025-04-02,
2884,52,G0052,3,212.87,2024-10-02,
2885,241,G0006,3,65.4,2024-01-16,
2886,288,G0025,2,216.35,2025-03-05,
2887,151,G0071,1,106.46,2025-01-21,
2888,291,G0073,3,179.77,2025-02-18,
2889,236,G0002,3,51.59,2024-08-27,
2890,286,G0072,3,366.53,2024-05-01,
2891,249,G0079,1,243.27,2025-01-07,
2892,220,G0024,2,136.07,2025-04-09,
2893,292,G0059,2,200.65,2024-01-24,
2894,122,G0017,1,148.16,2024-03-30,
2895,184,G0059,3,200.65,2025-06-18,
2896,96,G0049,1,120.16,2024-11-05,PROMO01
2897,293,G0048,1,116.64,2024-03-15,
2898,185,G0043,3,253.63,2024-11-17,PROMO01
2899,236,G0063,2,121.9,2024-10-24,
2900,71,G0063,2,121.9,2025-01-29,
2901,39,G0013,3,273.26,2024-14-05,
2902,207,G0018,2,221.9,2024-09-29,
2903,73,G0078,2,244.12,2024-12-08,
2904,39,G0058,1,231.17,2024-09-27,
2905,188,G0035,1,169.53,2024-04-17,
2906,178,G0038,2,355.75,2025-05-12,
2907,24,G0041,2,113.26,2025-06-01,
2908,296,G0019,1,354.11,2025-01-10,
2909,1,G0074,1,157.49,2024-02-20,
2910,205,G0029,3,228.35,2024-12-16,
2911,28,G0059,1,200.65,2024-08-04,
2912,143,G0061,1,172.06,2024-14-05,
2913,287,G0079,2,243.27,2024-10-13,
2914,46,G0063,3,121.9,2025-06-13,
2915,135,G0058,1,231.17,2024-04-02,
2916,215,G0010,2,273.15,2025-01-17,
2917,34,G0008,2,134.23,2024-03-01,
2918,295,G0048,1,116.64,2024-07-01,
2919,56,G0012,2,305.64,2024-07-09,
2920,23,G0047,1,224.62,2025-03-27,
2921,292,G0018,1,221.9,2024-02-14,
2922,37,G0056,3,278.01,2024-11-17,
2923,3,G0062,2,100.05,2024-03-29,PROMO03
2924,288,G0042,3,256.09,2024-10-27,
2925,73,G0073,3,179.77,2025-04-24,
2926,285,G0074,1,157.49,2025-02-26,
2927,132,G0036,2,99.02,2024-04-28,
2928,46,G0080,3,138.35,2025-06-11,PROMO04
2929,104,G0040,3,146.36,2024-03-25,
2930,37,G0005,2,289.63,2024-12-06,
2931,181,G0072,3,366.53,2025-02-16,
2932,94,G0009,2,176.47,2024-10-30,
2933,185,G0057,2,123.21,2025-06-20,
2934,124,G0044,1,283.11,2025-03-06,
2935,208,G0035,3,169.53,2025-03-21,
2936,220,G0058,1,231.17,2024-08-12,PROMO03
2937,154,G0070,3,49.92,2024-07-18,
2938,91,G0041,1,113.26,2025-01-26,PROMO03
2939,208,G0018,3,221.9,2024-02-18,
2940,28,G0058,2,231.17,2024-10-10,
2941,202,G0047,-2,224.62,2024-12-09,
2942,187,G0051,1,255.86,2024-07-29,
2943,5,G0077,1,171.46,2024-12-07,PROMO03
2944,55,G0006,2,65.4,2024-11-12,
2945,53,G0030,1,212.39,2024-03-26,PROMO04
2946,260,G0050,1,209.49,2024-01-20,
2947,152,G0057,3,123.21,2025-02-02,
2948,91,G0022,3,337.9,2024-01-25,
2949,190,G0030,2,212.39,2024-10-01,
2950,43,G0023,1,52.23,2024-03-25,
2951,94,G0057,2,123.21,2024-12-31,PROMO01
2952,6,G0021,2,145.46,2024-02-21,
2953,57,G0044,1,283.11,2024-07-06,PROMO03
2954,133,G0057,3,123.21,2024-12-13,
2955,145,G0006,2,65.4,2024-04-12,
2956,98,G0017,2,148.16,2024-02-20,PROMO03
2957,15,G0030,3,212.39,2024-03-08,
2958,202,G0037,3,217.09,2024-08-09,PROMO01
2959,105,G0075,1,58.76,2024-01-04,
2960,65,G0005,1,289.63,2025-03-14,
2961,146,G0009,1,176.47,2024-11-03,
2962,49,G0029,3,-228.35,2024-12-10,PROMO02
2963,280,G0046,2,255.5,2024-09-06,PROMO03
2964,76,G0006,2,-65.4,2025-02-01,
2965,31,G0053,2,64.52,2024-01-14,
2966,204,G0074,2,157.49,2024-03-01,
2967,199,G0057,2,123.21,2024-09-26,
2968,124,G0062,3,100.05,2024-09-30,
2969,65,G0028,3,74.77,2024-07-17,
2970,148,G0040,3,146.36,2025-01-18,PROMO01
2971,2,G0051,2,255.86,2025-04-14,
2972,81,G0043,2,253.63,2024-01-09,
2973,179,G0002,1,51.59,2025-05-20,
2974,195,G0041,2,113.26,2024-05-13,PROMO02
2975,147,G0014,2,297.49,2024-09-17,
2976,32,G0024,3,136.07,2024-06-02,
2977,114,G0040,2,146.36,2024-04-07,
2978,17,G0074,1,157.49,2025-03-07,
2979,24,G0046,1,255.5,2024-01-06,
2980,277,G0072,2,366.53,2025-06-06,
2981,8,G0020,1,-74.45,2024-03-31,
2982,228,G0029,1,228.35,2024-01-07,
2983,172,G0059,2,200.65,2025-04-06,
2984,290,G0024,1,136.07,2024-06-24,
2985,217,G0040,1,146.36,2025-02-08,
2986,124,G0054,3,366.84,2024-07-02,
2987,73,G9025,2,200.65,2024-12-28,
2988,40,G0033,2,217.97,2025-04-19,PROMO02
2989,1,G0057,1,123.21,2024-04-03,
2990,83,G0029,3,228.35,2024-01-07,
2991,221,G0022,1,337.9,2024-06-24,
2992,269,G0016,3,233.36,2025-05-15,
2993,188,G0073,1,179.77,2025-03-20,
2994,58,G0065,2,277.19,2024-08-04,
2995,171,G0071,3,106.46,2024-03-24,
2996,161,G0073,3,179.77,2025-04-19,
2997,241,G0022,3,337.9,2024-04-06,
2998,265,G0006,3,65.4,2024-02-21,
2999,174,G0031,2,339.08,2024-08-09,
3000,193,G0078,1,244.12,2025-06-04,PROMO04
3001,89,G0066,2,241.7,2024-12-05,PROMO03
3002,28,G0013,3,273.26,2024-05-21,
3003,245,G0021,1,145.46,2024-02-25,
3004,110,G0079,2,243.27,2024-05-10,
3005,118,G0018,3,221.9,2024-06-08,
3006,944,G0036,2,99.02,2025-05-13,PROMO02
3007,68,G0068,3,125.73,2024-04-22,
3008,185,G0074,3,157.49,2024-07-19,
3009,65,G0002,1,51.59,2024-02-06,
3010,26,G0036,3,99.02,2024-06-01,
3011,68,G0017,3,148.16,2025-03-25,
3012,66,G0014,1,297.49,2025-01-16,
3013,22,G0017,3,148.16,2024-04-05,
3014,25,G0053,2,64.52,2025-02-09,
3015,30,G0045,3,245.46,2024-08-24,PROMO04
3016,234,G0059,2,200.65,2025-02-11,PROMO01
3017,276,G0029,1,228.35,2024-03-13,
3018,83,G0077,1,171.46,2025-03-01,
3019,38,G0061,2,172.06,2025-01-22,PROMO01
3020,82,G0075,3,58.76,2025-06-27,
3021,15,G0034,1,227.51,2024-10-09,
3022,199,G0051,-1,255.86,2024-06-03,
3023,104,G0016,2,233.36,2025-05-13,
3024,29,G0047,2,224.62,2025-01-12,PROMO04
3025,202,G0059,-1,200.65,2025-01-27,
3026,202,G0020,1,74.45,2025-06-08,
3027,186,G0047,1,224.62,2024-11-06,
3028,131,G0039,3,266.45,2024-02-07,
3029,221,G0051,1,255.86,2024-11-09,
3030,97,G0029,3,228.35,2025-03-02,
3031,155,G0078,2,244.12,2024-06-20,
3032,67,G9048,2,337.9,2024-05-17,
3033,61,G0012,2,305.64,2024-05-30,
3034,904,G0018,3,221.9,2024-12-17,PROMO03
3035,137,G0020,1,74.45,2025-06-11,PROMO01
3036,274,G0064,3,85.91,2024-04-10,
3037,209,G0019,3,354.11,2024-09-02,
3038,44,G0077,3,171.46,2025-01-24,
3039,943,G0072,2,366.53,2024-09-02,PROMO03
3040,236,G0024,2,136.07,2024-02-28,
3041,121,G0029,1,228.35,2024-09-23,PROMO01
3042,124,G0010,1,273.15,2025-01-09,
3043,271,G0064,2,85.91,2024-01-29,
3044,137,G0048,2,116.64,2025-02-03,PROMO03
3045,256,G0043,2,253.63,2025-02-15,
3046,138,G0043,1,253.63,2025-01-04,PROMO04
3047,190,G0073,2,179.77,2024-10-04,
3048,258,G0049,1,120.16,2025-03-17,
3049,144,G0017,1,148.16,2024-06-30,
3050,190,G0003,-3,150.98,2024-01-09,
3051,157,G0066,1,241.7,2024-12-15,
3052,205,G0077,1,171.46,2024-11-26,
3053,191,G0074,2,157.49,2025-02-10,
3054,229,G0024,1,136.07,2024-09-02,
3055,142,G0018,1,221.9,2025-01-11,
3056,61,G0035,1,169.53,2025-01-29,
3057,147,G0007,3,55.49,2024-09-28,
3058,299,G0026,1,81.24,2024-06-10,PROMO01
3059,155,G0041,2,113.26,2024-08-06,
3060,29,G0058,3,231.17,2025-02-26,
3061,235,G0029,1,228.35,2024-01-19,
3062,63,G0064,3,85.91,2024-12-30,PROMO02
3063,62,G0011,2,104.53,2025-04-02,
3064,286,G0036,2,99.02,2024-06-09,
3065,144,G0023,2,52.23,2025-06-01,
3066,133,G0035,3,169.53,2025-05-25,
3067,255,G0025,3,216.35,2024-06-16,PROMO01
3068,271,G0053,2,64.52,2024-05-31,
3069,228,G0060,2,216.3,2024-05-15,
3070,205,G0042,2,256.09,2024-07-11,
3071,2,G0015,2,191.62,2024-03-04,
3072,24,G0046,1,255.5,2025-03-25,PROMO01
3073,13,G0048,2,116.64,2025-06-15,
3074,24,G0005,1,289.63,2024-06-04,
3075,92,G0017,1,148.16,2024-11-12,
3076,238,G0025,1,216.35,2025-03-11,
3077,155,G0030,3,212.39,2024-05-06,
3078,112,G0051,3,255.86,2024-03-29,
3079,85,G0005,-1,289.63,2024-05-04,
3080,178,G0045,3,245.46,2024-06-06,
3081,201,G0023,3,52.23,2024-01-28,
3082,96,G0074,3,157.49,2025-05-11,
3083,177,G0017,3,148.16,2025-01-17,PROMO03
3084,110,G0031,1,339.08,2024-06-22,
3085,227,G0030,3,212.39,2024-07-13,PROMO02
3086,1,G0037,2,217.09,2025-04-30,
3087,114,G0046,1,255.5,2024-05-12,
3088,219,G0012,3,305.64,2024-12-24,PROMO04
3089,204,G0012,1,-305.64,2025-04-15,
3090,96,G0050,3,209.49,2025-05-24,
3091,62,G0065,1,277.19,2024-07-23,
3092,51,G0002,2,51.59,2024-05-07,
3093,52,G0046,3,255.5,2024-08-15,PROMO02
